id,airport_code,time_local,rain_mm,wind_kmh,temp_c
7136,BKK,2025-10-06 15:00,0.0,17.854315507320198,32.38683567084073
7137,BKK,2025-10-06 16:00,0.0,14.444365030658718,28.89790204955025
7138,BKK,2025-10-06 17:00,0.0,9.779315432411302,30.8822377740639
7139,BKK,2025-10-06 18:00,7.418967862062393,15.120462409052084,31.522666321407232
7140,BKK,2025-10-06 19:00,0.0,14.48838049274416,30.10858238906016
7141,BKK,2025-10-06 20:00,5.177810767122879,16.489991456227248,30.72250403710493
7142,BKK,2025-10-06 21:00,0.0,23.29983503243465,30.160740787144118
7143,BKK,2025-10-06 22:00,18.42844320721079,24.94901466608836,
7144,BKK,2025-10-06 23:00,2.1485987109860347,11.00303677277989,29.858680727232358
7145,BKK,2025-10-07 00:00,0.0,4.94934337501992,24.557128269284405
7146,BKK,2025-10-07 01:00,6.879936513091559,9.50792664325821,28.88545450871171
7147,BKK,2025-10-07 02:00,0.0,7.398833964896789,31.296625778537837
7148,BKK,2025-10-07 03:00,0.0,19.897200603606436,27.15548382621153
7149,BKK,2025-10-07 04:00,13.932221260001608,13.42730077373691,30.22806936155223
7150,BKK,2025-10-07 05:00,0.7448341836890398,11.003124885231136,28.46690075619945
7151,BKK,2025-10-07 06:00,,15.511741451658214,34.22921998128101
7152,BKK,2025-10-07 07:00,6.607497597946121,11.749672642603782,32.621129878225496
7153,BKK,2025-10-07 08:00,1.619966514158809,13.288102574893532,29.036537792024657
7154,BKK,2025-10-07 09:00,0.0,,33.40880426539884
7155,BKK,2025-10-07 10:00,15.655499938097448,15.661570059897958,30.152724234198203
7156,BKK,2025-10-07 11:00,0.0,21.755759877612615,31.708214341727146
7157,BKK,2025-10-07 12:00,12.44590104445011,14.337592407050545,33.347843723793744
7158,BKK,2025-10-07 13:00,0.0,14.830440662540756,29.663310154928123
7159,BKK,2025-10-07 14:00,0.0,12.654527810355248,34.180281312992065
7160,BKK,2025-10-07 15:00,0.0,18.389125842400567,30.719429411810676
7161,BKK,2025-10-07 16:00,0.0,12.288456806878003,28.38442841322198
7162,BKK,2025-10-07 17:00,14.746969318176605,12.652965827777212,32.79157606043273
7163,BKK,2025-10-07 18:00,0.0,21.51178526048014,31.633370604755594
7164,BKK,2025-10-07 19:00,16.503588319573325,7.099492708925543,31.473507134457115
7165,BKK,2025-10-07 20:00,0.0,17.982027148481635,30.993506808208043
7166,BKK,2025-10-07 21:00,0.0,5.676534019024961,27.98884154858703
7167,BKK,2025-10-07 22:00,0.0,16.015596635427887,30.020819832636437
7168,BKK,2025-10-07 23:00,0.0,6.794021197520006,27.77875964820738
7169,BKK,2025-10-08 00:00,4.735165441677891,15.832991230484241,26.30821638461076
7170,BKK,2025-10-08 01:00,0.0,11.430665413316532,26.093415660599888
7171,BKK,2025-10-08 02:00,0.0,13.68660451363414,29.719256176902228
7172,BKK,2025-10-08 03:00,1.7985391463513165,16.520232577589223,26.53210166808072
7173,BKK,2025-10-08 04:00,0.0,11.204872533830716,25.418640035381458
7174,BKK,2025-10-08 05:00,,13.042335880433535,28.103453205443735
7175,BKK,2025-10-08 06:00,2.524330353708186,15.06989955367111,33.03243767628092
7176,BKK,2025-10-08 07:00,2.755589099307742,11.347494261947363,30.463527166839576
7177,BKK,2025-10-08 08:00,3.926556926413403,2.4903941763220754,30.37225647116062
7178,BKK,2025-10-08 09:00,0.0,3.039349718790106,33.03252376628189
7179,BKK,2025-10-08 10:00,0.0,9.060320771017293,31.55151700722209
7180,BKK,2025-10-08 11:00,10.797865779346399,13.360412042596167,29.780027206919232
7181,BKK,2025-10-08 12:00,0.0,5.967768398712138,31.866234544561003
7182,BKK,2025-10-08 13:00,0.0,10.218246273578483,28.939943322724186
7183,BKK,2025-10-08 14:00,2.677719287898325,,31.892800918555974
7184,BKK,2025-10-08 15:00,0.0,18.552820611855402,33.39959579378355
7185,BKK,2025-10-08 16:00,0.0,17.26817130667662,29.926846584926825
7186,BKK,2025-10-08 17:00,0.0,13.98352039836323,35.7737929262863
7187,BKK,2025-10-08 18:00,,19.072663463436488,30.707091794027654
7188,BKK,2025-10-08 19:00,0.0,21.910190914818898,30.801475458364656
7189,BKK,2025-10-08 20:00,2.613994117932309,18.630887737658206,34.936949952846234
7190,BKK,2025-10-08 21:00,1.0184179070873152,16.814846183452854,27.17540217490352
7191,BKK,2025-10-08 22:00,0.0,10.870035348727999,27.312561599736227
7192,BKK,2025-10-08 23:00,0.0,11.932743805911501,26.508549212166276
7193,BKK,2025-10-09 00:00,0.0,11.27415400334078,23.495032861008013
7194,BKK,2025-10-09 01:00,0.0,17.42321100777584,28.702455884169655
7195,BKK,2025-10-09 02:00,0.0,13.575455837520838,28.427183892567538
7196,BKK,2025-10-09 03:00,0.0,15.36788701569314,26.69679676611226
7197,BKK,2025-10-09 04:00,0.0,11.337098488897977,28.950969897334677
7198,BKK,2025-10-09 05:00,6.059402890220945,5.652973594393142,28.978048346283884
7199,BKK,2025-10-09 06:00,0.0,10.686881205270767,32.52707760346769
7200,BKK,2025-10-09 07:00,0.0,10.183704217287415,28.251212218803865
7201,BKK,2025-10-09 08:00,0.0,5.862287810584187,31.586552903990487
7202,BKK,2025-10-09 09:00,6.3281460134038605,9.478416874477958,29.449544888538213
7203,BKK,2025-10-09 10:00,0.0,15.338713328516306,36.0
7204,BKK,2025-10-09 11:00,0.0,5.944971950223893,31.23260747098731
7205,BKK,2025-10-09 12:00,3.4448019415387785,19.0314640460722,30.461594634858333
7206,BKK,2025-10-09 13:00,0.0,18.17846056032571,29.466527661616286
7207,BKK,2025-10-09 14:00,0.0,16.649020889576413,34.094823517184224
7208,BKK,2025-10-09 15:00,0.0,2.0,30.065588540153144
7209,BKK,2025-10-09 16:00,0.0,16.8853606359027,31.13451830512261
7210,BKK,2025-10-09 17:00,6.92790569226156,10.980074066420897,32.37847934288175
7211,BKK,2025-10-09 18:00,0.0,21.90067047537601,31.28426834514192
7212,BKK,2025-10-09 19:00,0.0,14.568647301064903,30.42987110509635
7213,BKK,2025-10-09 20:00,0.0,,30.926738680829388
7214,BKK,2025-10-09 21:00,0.0,12.404714894668285,28.9782696753348
7215,BKK,2025-10-09 22:00,0.0,19.174604635402993,24.02540820698702
7216,BKK,2025-10-09 23:00,0.0,15.803892123367142,27.51363402638043
7217,BKK,2025-10-10 00:00,0.0,18.738084688307048,27.54977931806588
7218,BKK,2025-10-10 01:00,13.470695548587969,4.646040394870722,27.367275728725645
7219,BKK,2025-10-10 02:00,0.0,14.092091895947759,31.01758716209551
7220,BKK,2025-10-10 03:00,6.685553409903338,12.904497355955678,
7221,BKK,2025-10-10 04:00,0.0,14.478102229446963,26.407331304547625
7222,BKK,2025-10-10 05:00,0.0,15.43470630612149,28.297349884217038
7223,BKK,2025-10-10 06:00,8.083761676710983,15.69248203747207,30.752481754978557
7224,BKK,2025-10-10 07:00,8.482592897921204,25.35346428902198,30.622688956941936
7225,BKK,2025-10-10 08:00,0.0,16.019102793396527,29.535497212871753
7226,BKK,2025-10-10 09:00,0.0,,34.21758836242732
7227,BKK,2025-10-10 10:00,7.100628864878887,19.187699721289498,30.581970482061454
7228,BKK,2025-10-10 11:00,0.0,12.650625323533143,29.738225311591847
7229,BKK,2025-10-10 12:00,0.0,11.778533699619441,32.179140887480735
7230,BKK,2025-10-10 13:00,9.295658943141662,9.389173379111874,33.99462597832398
7231,BKK,2025-10-10 14:00,11.0986802469983,10.131054004482134,29.25962153403945
7232,BKK,2025-10-10 15:00,0.0,5.106398755478606,34.192879760680526
7233,BKK,2025-10-10 16:00,8.620332568645917,13.722076645447725,31.824955515249776
7234,BKK,2025-10-10 17:00,0.0,27.217857916992752,31.134876804593727
7235,BKK,2025-10-10 18:00,,14.234577174751294,34.70789451336494
7236,BKK,2025-10-10 19:00,8.215633269051464,10.047627722773441,32.34864304284479
7237,BKK,2025-10-10 20:00,0.0,23.41012248237517,33.92175608307896
7238,BKK,2025-10-10 21:00,0.0,21.965933133196984,27.079811782423867
7239,BKK,2025-10-10 22:00,0.0,9.051975898707095,27.773583543820635
7240,BKK,2025-10-10 23:00,5.321695077365919,19.470957592354743,26.941443712633806
7241,BKK,2025-10-11 00:00,4.489531043400438,8.939478123699162,25.021257990641615
7242,BKK,2025-10-11 01:00,0.0,18.115852919809573,28.13197234093913
7243,BKK,2025-10-11 02:00,,7.550195501294731,25.668858210285492
7244,BKK,2025-10-11 03:00,0.0,12.321076503549358,31.004238745520908
7245,BKK,2025-10-11 04:00,0.0,12.702043243181976,25.29434268438741
7246,BKK,2025-10-11 05:00,0.0,12.771284679570279,27.50909757445419
7247,BKK,2025-10-11 06:00,,2.0,31.402269240267938
7248,BKK,2025-10-11 07:00,0.0,12.84532734895661,32.753171456664155
7249,BKK,2025-10-11 08:00,0.0,23.244780474726724,33.52781705318596
7250,BKK,2025-10-11 09:00,0.0,12.655556547225848,29.508253364264995
7251,BKK,2025-10-11 10:00,0.0,26.866799016249303,31.606593181226078
7252,BKK,2025-10-11 11:00,0.0,14.069646459564732,31.456574843201995
7253,BKK,2025-10-11 12:00,0.0,14.990423803839274,31.240151258536905
7254,BKK,2025-10-11 13:00,0.0,11.131689965598818,30.515653905767294
7255,BKK,2025-10-11 14:00,0.0,13.836233648920008,30.521835411959223
7256,BKK,2025-10-11 15:00,0.0,10.435771086614178,31.691574409845416
7257,BKK,2025-10-11 16:00,4.003299541334081,21.519964942913443,27.758922021145903
7258,BKK,2025-10-11 17:00,0.0,7.796799611562146,29.380448942505115
7259,BKK,2025-10-11 18:00,0.0,15.018508990694247,32.02171607550324
7260,BKK,2025-10-11 19:00,,12.725893658138178,31.23021965982757
7261,BKK,2025-10-11 20:00,0.0,16.638823804658305,32.99980297971734
7262,BKK,2025-10-11 21:00,0.0,7.367304919451205,27.34859625178059
7263,BKK,2025-10-11 22:00,,13.65205088543495,28.873568793808815
7264,BKK,2025-10-11 23:00,2.323531820310099,17.608360320216175,25.967706811808988
7265,BKK,2025-10-12 00:00,0.0,11.377398668601131,28.88087421021025
7266,BKK,2025-10-12 01:00,0.0,7.889360955540273,29.2833971743103
7267,BKK,2025-10-12 02:00,0.0,12.798373009209325,27.325322546410725
7268,BKK,2025-10-12 03:00,0.0,17.554799841017456,28.799673960674873
7269,BKK,2025-10-12 04:00,,12.1951691709046,30.086793646055646
7270,BKK,2025-10-12 05:00,1.5918339884765969,17.07967803472132,24.99439749027688
7271,BKK,2025-10-12 06:00,0.0,22.823434671313592,29.26529778429158
7272,BKK,2025-10-12 07:00,0.0,9.918472954725772,33.86837971490789
7273,BKK,2025-10-12 08:00,0.5630495541464499,7.597853237518585,34.658629527571854
7274,BKK,2025-10-12 09:00,0.0,3.5903529605813898,34.55362146292207
7275,BKK,2025-10-12 10:00,6.077243982975388,13.516434440648037,33.249280842310924
7276,BKK,2025-10-12 11:00,0.0,13.845208746817134,30.89571286880417
7277,BKK,2025-10-12 12:00,0.0,20.730221037323588,35.37943116917953
7278,BKK,2025-10-12 13:00,8.735634113608109,14.85432719063971,31.16882999456518
7279,BKK,2025-10-12 14:00,5.150107399757814,15.737908526808354,28.56673262524261
7280,BKK,2025-10-12 15:00,7.979270036770949,19.14577818662822,32.350675468343475
7281,BKK,2025-10-12 16:00,0.0,15.280148671569378,33.26884377110193
7282,BKK,2025-10-12 17:00,16.870897639797505,19.07185032509065,31.215417317873644
7283,BKK,2025-10-12 18:00,9.634362814329918,10.875907111521606,31.5469638903795
7284,BKK,2025-10-12 19:00,7.772644988143777,10.371280934232672,28.91814305911408
7285,BKK,2025-10-12 20:00,0.0,16.905110049329927,28.756772564891346
7286,BKK,2025-10-12 21:00,0.0,10.007804762914732,30.41436145546024
7287,BKK,2025-10-12 22:00,0.0,9.581111055678658,29.033140526563017
7288,BKK,2025-10-12 23:00,0.0,5.2321314104565655,31.746366382177257
7289,BKK,2025-10-13 00:00,0.0,12.477231807563712,28.171577452505893
7290,BKK,2025-10-13 01:00,0.0,14.895183982744825,29.093620355796446
7291,BKK,2025-10-13 02:00,0.8432320955961279,26.800422691343975,27.82709218049563
7292,BKK,2025-10-13 03:00,0.0,,26.7342824347734
7293,BKK,2025-10-13 04:00,0.0,13.825057547515192,31.187441144143918
7294,BKK,2025-10-13 05:00,0.0,10.865164711061162,31.262407404394473
7295,BKK,2025-10-13 06:00,8.967411319438725,11.187666120528661,29.54199431652883
7296,BKK,2025-10-13 07:00,10.508679176943872,10.364314120875658,31.05446645600729
7297,BKK,2025-10-13 08:00,4.738911254544817,17.103360487753392,33.41622362044806
7298,BKK,2025-10-13 09:00,0.0,14.598028344435347,32.970057331884426
7299,BKK,2025-10-13 10:00,0.0,17.09330979854966,33.81528350412828
7300,BKK,2025-10-13 11:00,0.0,19.31104925456856,30.683260244634404
7301,BKK,2025-10-13 12:00,8.483607046558872,16.148091095662927,31.8738378368936
7302,BKK,2025-10-13 13:00,0.0,15.357894185976868,29.201852563523442
7303,BKK,2025-10-13 14:00,0.0,8.594717297958688,33.39567513599923
7304,BKK,2025-10-13 15:00,4.890673239460942,17.40750348686312,30.662189671672703
7305,BKK,2025-10-13 16:00,10.197232696556952,14.480603884704918,30.667904480330925
7306,BKK,2025-10-13 17:00,0.0,11.827518862838422,30.94349017775645
7307,BKK,2025-10-13 18:00,0.0,15.110668858168564,30.63825248100574
7308,BKK,2025-10-13 19:00,13.083122773699127,9.526963488902481,32.24262671395942
7309,BKK,2025-10-13 20:00,0.3985695434640206,19.159222697343175,28.82599132853345
7310,BKK,2025-10-13 21:00,6.3664820324865055,18.448153978117183,29.284119262369803
7311,BKK,2025-10-13 22:00,0.0,14.235086065618725,30.20170771106462
7312,BKK,2025-10-13 23:00,0.0,10.582841049349385,27.082256360500047
7313,BKK,2025-10-14 00:00,0.0,2.0,29.655689518265795
7314,BKK,2025-10-14 01:00,0.0,15.569309817350671,24.97272341476019
7315,BKK,2025-10-14 02:00,0.5573540695161119,11.899065914520714,27.492787704051086
7316,BKK,2025-10-14 03:00,1.1043239022213276,9.406740267579009,24.519379058006393
7317,BKK,2025-10-14 04:00,0.0,7.963020841768127,26.0729594565811
7318,BKK,2025-10-14 05:00,0.0,17.41311618228573,27.701698504336093
7319,BKK,2025-10-14 06:00,0.0,9.872075784912695,35.65750095973114
7320,BKK,2025-10-14 07:00,2.627061895025743,14.83226104106528,32.38641227521467
7321,BKK,2025-10-14 08:00,6.48313515926429,26.27650069955447,30.568439428365195
7322,BKK,2025-10-14 09:00,2.8203984597838034,10.813064363467412,33.640229755993595
7323,BKK,2025-10-14 10:00,0.0,21.102521239949276,30.47265667125094
7324,BKK,2025-10-14 11:00,0.0,9.838222134478857,32.34854800149553
7325,BKK,2025-10-14 12:00,2.9650738425799954,17.164659088777555,35.74327745705887
7326,BKK,2025-10-14 13:00,0.0,18.689191507833222,29.98780185854999
7327,BKK,2025-10-14 14:00,5.844867058712599,10.936056547578069,30.80213719211523
7328,BKK,2025-10-14 15:00,0.0,15.429326953624525,32.10202222197665
7329,BKK,2025-10-14 16:00,8.647170040270197,24.051022693831747,28.35261542707645
7330,BKK,2025-10-14 17:00,0.0,7.713298497855777,33.091381505806524
7331,BKK,2025-10-14 18:00,1.8787928785066283,11.411943504819142,31.902818312950018
7332,BKK,2025-10-14 19:00,0.0,13.91788551963624,33.63910789220655
7333,BKK,2025-10-14 20:00,27.080349186823394,11.345656135398396,33.88297464681698
7334,BKK,2025-10-14 21:00,0.0,8.340919289336522,25.0490867182047
7335,BKK,2025-10-14 22:00,0.0,16.3127427632377,28.432040927833082
7336,BKK,2025-10-14 23:00,0.0,15.527771601886291,29.679393956771023
7337,BKK,2025-10-15 00:00,,16.108424619561298,28.730111667652682
7338,BKK,2025-10-15 01:00,0.0,17.575035069005704,28.90434993793665
7339,BKK,2025-10-15 02:00,9.99002786247011,20.910794955187637,29.167677797661355
7340,BKK,2025-10-15 03:00,4.350949450394678,14.733568432166614,26.75882742205534
7341,BKK,2025-10-15 04:00,7.637485304757387,14.143724114674088,30.30121335269314
7342,BKK,2025-10-15 05:00,0.0,14.955495340099517,28.083585786681066
7343,BKK,2025-10-15 06:00,0.0,7.200719295100404,32.843256418848995
7344,BKK,2025-10-15 07:00,0.0,17.227420905705376,35.39385850194983
7345,BKK,2025-10-15 08:00,0.0,12.461108825234996,31.89447058979509
7346,BKK,2025-10-15 09:00,6.274319525262274,21.887266398817374,33.67616749939164
7347,BKK,2025-10-15 10:00,0.9535354179903427,11.767831927247359,31.849361987216955
7348,BKK,2025-10-15 11:00,11.599814606293117,8.8674235029447,28.24207397823473
7349,BKK,2025-10-15 12:00,0.0,18.82507480531615,30.63576263814747
7350,BKK,2025-10-15 13:00,5.66406824707158,11.205390763642058,32.17898137511614
7351,BKK,2025-10-15 14:00,0.0,21.827620146171704,31.38164953006862
7352,BKK,2025-10-15 15:00,2.955708748627546,23.40578534720295,29.286235119166534
7353,BKK,2025-10-15 16:00,0.0,13.11129839256297,32.66754540249773
7354,BKK,2025-10-15 17:00,10.937774549911905,15.219003568855994,30.48465846467389
7355,BKK,2025-10-15 18:00,1.2122473182922797,18.362286641400722,31.09965699877998
7356,BKK,2025-10-15 19:00,0.0,8.265206856332803,31.293737459445655
